date,tags
2014-03-11 19:30:00,Science_IT_Space
2014-03-11 19:30:00,Macroeconomics_Fiscal_Policy
2014-03-12 17:00:00,Macroeconomics_Fiscal_Policy
2014-03-13 14:45:00,Sport_Tourism_Media
2014-03-13 17:40:00,International_Relations_Global_Organizations
2014-03-13 17:40:00,Security_Defense_Enforcement
2014-03-14 13:20:00,Sport_Tourism_Media
2014-03-14 13:20:00,Infrastructure_Housing_Construction
2014-03-14 14:30:00,Macroeconomics_Fiscal_Policy
2014-03-17 14:15:00,Sport_Tourism_Media
2014-03-19 15:45:00,Infrastructure_Housing_Construction
2014-03-19 15:45:00,Social_Welfare_Health
2014-03-19 15:45:00,State_Governance_Public_Service
2014-03-20 14:10:00,Security_Defense_Enforcement
2014-03-20 15:10:00,Business_Special_Development
2014-03-20 15:10:00,Macroeconomics_Fiscal_Policy
2014-03-20 15:10:00,State_Governance_Public_Service
2014-03-20 18:00:00,International_Relations_Global_Organizations
2014-03-21 12:30:00,International_Relations_Global_Organizations
2014-03-21 12:30:00,Security_Defense_Enforcement
2014-03-21 15:00:00,Security_Defense_Enforcement
2014-03-21 15:30:00,State_Governance_Public_Service
2014-03-24 16:25:00,Sport_Tourism_Media
2014-03-24 16:25:00,State_Governance_Public_Service
2014-03-24 18:30:00,Sport_Tourism_Media
2014-03-25 14:00:00,Culture_Identity_History
2014-03-27 15:30:00,State_Governance_Public_Service
2014-03-27 17:30:00,Social_Welfare_Health
2014-03-27 17:30:00,Business_Special_Development
2014-03-27 17:30:00,Macroeconomics_Fiscal_Policy
2014-03-27 17:30:00,State_Governance_Public_Service
2014-03-28 14:40:00,Security_Defense_Enforcement
2014-04-01 12:15:00,Business_Special_Development
2014-04-01 12:15:00,State_Governance_Public_Service
2014-04-01 13:20:00,Culture_Identity_History
2014-04-02 14:30:00,State_Governance_Public_Service
2014-04-04 12:10:00,Natural_Resources_Primary_Industries_Environment
2014-04-04 12:10:00,State_Governance_Public_Service
2014-04-07 14:00:00,Security_Defense_Enforcement
2014-04-08 15:30:00,Social_Welfare_Health
2014-04-08 15:30:00,Macroeconomics_Fiscal_Policy
2014-04-08 15:30:00,State_Governance_Public_Service
2014-04-09 13:00:00,International_Relations_Global_Organizations
2014-04-10 17:00:00,Macroeconomics_Fiscal_Policy
2014-04-10 17:00:00,State_Governance_Public_Service
2014-04-10 18:20:00,International_Relations_Global_Organizations
2014-04-10 18:20:00,Infrastructure_Housing_Construction
2014-04-10 18:20:00,Macroeconomics_Fiscal_Policy
2014-04-10 18:20:00,Security_Defense_Enforcement
2014-04-10 23:00:00,International_Relations_Global_Organizations
2014-04-10 23:00:00,Natural_Resources_Primary_Industries_Environment
2014-04-11 17:00:00,Security_Defense_Enforcement
2014-04-14 17:30:00,Culture_Identity_History
2014-04-14 18:45:00,Social_Welfare_Health
2014-04-14 18:45:00,Macroeconomics_Fiscal_Policy
2014-04-14 18:45:00,State_Governance_Public_Service
2014-04-14 19:50:00,State_Governance_Public_Service
2014-04-15 14:50:00,Natural_Resources_Primary_Industries_Environment
2014-04-18 15:20:00,Natural_Resources_Primary_Industries_Environment
2014-04-18 15:20:00,Macroeconomics_Fiscal_Policy
2014-04-18 15:45:00,Natural_Resources_Primary_Industries_Environment
2014-04-19 12:00:00,Social_Welfare_Health
2014-04-19 12:00:00,Natural_Resources_Primary_Industries_Environment
2014-04-19 12:00:00,Macroeconomics_Fiscal_Policy
2014-04-19 12:00:00,Infrastructure_Housing_Construction
2014-04-19 21:00:00,International_Relations_Global_Organizations
2014-04-22 17:20:00,Security_Defense_Enforcement
2014-04-23 15:45:00,Culture_Identity_History
2014-04-24 14:20:00,Sport_Tourism_Media
2014-04-24 14:20:00,State_Governance_Public_Service
2014-04-28 15:40:00,State_Governance_Public_Service
2014-04-28 18:50:00,Infrastructure_Housing_Construction
2014-04-28 18:50:00,State_Governance_Public_Service
2014-04-29 23:30:00,International_Relations_Global_Organizations
2014-04-30 15:15:00,International_Relations_Global_Organizations
2014-04-30 16:15:00,Culture_Identity_History
2014-04-30 16:15:00,Natural_Resources_Primary_Industries_Environment
2014-04-30 16:15:00,Macroeconomics_Fiscal_Policy
2014-04-30 16:15:00,State_Governance_Public_Service
2014-05-01 13:45:00,State_Governance_Public_Service
2014-05-01 15:00:00,Business_Special_Development
2014-05-07 16:10:00,International_Relations_Global_Organizations
2014-05-07 17:45:00,International_Relations_Global_Organizations
2014-05-08 14:00:00,Security_Defense_Enforcement
2014-05-08 14:45:00,International_Relations_Global_Organizations
2014-05-08 17:00:00,International_Relations_Global_Organizations
2014-05-08 17:30:00,International_Relations_Global_Organizations
2014-05-08 17:50:00,International_Relations_Global_Organizations
2014-05-09 11:00:00,Security_Defense_Enforcement
2014-05-10 16:15:00,Sport_Tourism_Media
2014-05-12 15:40:00,State_Governance_Public_Service
2014-05-12 16:00:00,State_Governance_Public_Service
2014-05-14 16:30:00,Security_Defense_Enforcement
2014-05-15 16:55:00,Security_Defense_Enforcement
2014-05-15 17:00:00,International_Relations_Global_Organizations
2014-05-15 17:00:00,Natural_Resources_Primary_Industries_Environment
2014-05-15 20:00:00,Sport_Tourism_Media
2014-05-16 15:00:00,State_Governance_Public_Service
2014-05-16 16:00:00,Security_Defense_Enforcement
2014-05-19 00:05:00,Sport_Tourism_Media
2014-05-19 00:05:00,International_Relations_Global_Organizations
2014-05-20 13:00:00,International_Relations_Global_Organizations
2014-05-20 18:40:00,International_Relations_Global_Organizations
2014-05-20 18:40:00,Infrastructure_Housing_Construction
2014-05-20 19:00:00,International_Relations_Global_Organizations
2014-05-20 20:00:00,International_Relations_Global_Organizations
2014-05-21 09:30:00,International_Relations_Global_Organizations
2014-05-21 12:40:00,International_Relations_Global_Organizations
2014-05-21 15:40:00,Sport_Tourism_Media
2014-05-22 11:00:00,State_Governance_Public_Service
2014-05-22 11:30:00,State_Governance_Public_Service
2014-05-23 14:30:00,Infrastructure_Housing_Construction
2014-05-23 14:30:00,Macroeconomics_Fiscal_Policy
2014-05-23 16:45:00,Infrastructure_Housing_Construction
2014-05-23 16:45:00,Macroeconomics_Fiscal_Policy
2014-05-23 18:15:00,International_Relations_Global_Organizations
2014-05-23 19:20:00,International_Relations_Global_Organizations
2014-05-23 20:40:00,Macroeconomics_Fiscal_Policy
2014-05-24 13:15:00,Culture_Identity_History
2014-05-24 13:30:00,Natural_Resources_Primary_Industries_Environment
2014-05-24 14:40:00,Natural_Resources_Primary_Industries_Environment
2014-05-24 18:30:00,Sport_Tourism_Media
2014-05-26 18:15:00,State_Governance_Public_Service
2014-05-27 15:20:00,Social_Welfare_Health
2014-05-27 16:00:00,Sport_Tourism_Media
2014-05-27 16:00:00,State_Governance_Public_Service
2014-05-28 10:00:00,Justice_Anti-Corruption_Rights
2014-05-28 13:30:00,Culture_Identity_History
2014-05-28 15:00:00,State_Governance_Public_Service
2014-05-29 13:30:00,International_Relations_Global_Organizations
2014-05-29 15:30:00,International_Relations_Global_Organizations
2014-05-30 12:30:00,Macroeconomics_Fiscal_Policy
2014-06-02 15:15:00,Sport_Tourism_Media
2014-06-02 15:15:00,Social_Welfare_Health
2014-06-02 18:00:00,Social_Welfare_Health
2014-06-02 18:00:00,State_Governance_Public_Service
2014-06-02 18:20:00,Sport_Tourism_Media
2014-06-03 17:00:00,Justice_Anti-Corruption_Rights
2014-06-04 21:10:00,Natural_Resources_Primary_Industries_Environment
2014-06-04 22:20:00,Sport_Tourism_Media
2014-06-04 22:20:00,International_Relations_Global_Organizations
2014-06-05 15:30:00,State_Governance_Public_Service
2014-06-05 17:00:00,Natural_Resources_Primary_Industries_Environment
2014-06-06 21:00:00,Sport_Tourism_Media
2014-06-06 21:00:00,International_Relations_Global_Organizations
2014-06-06 21:30:00,International_Relations_Global_Organizations
2014-06-09 20:40:00,State_Governance_Public_Service
2014-06-09 21:50:00,Education_Personnel
2014-06-10 14:30:00,State_Governance_Public_Service
2014-06-10 17:15:00,Science_IT_Space
2014-06-16 16:05:00,Sport_Tourism_Media
2014-06-17 12:20:00,State_Governance_Public_Service
2014-06-18 21:10:00,Natural_Resources_Primary_Industries_Environment
2014-06-18 21:10:00,Education_Personnel
2014-06-18 21:10:00,State_Governance_Public_Service
2014-06-22 12:30:00,International_Relations_Global_Organizations
2014-06-23 16:30:00,Education_Personnel
2014-06-23 18:15:00,Science_IT_Space
2014-06-24 17:40:00,International_Relations_Global_Organizations
2014-06-24 20:00:00,International_Relations_Global_Organizations
2014-06-24 22:00:00,Macroeconomics_Fiscal_Policy
2014-06-24 23:45:00,International_Relations_Global_Organizations
2014-06-25 17:45:00,International_Relations_Global_Organizations
2014-06-25 17:45:00,Social_Welfare_Health
2014-06-25 19:30:00,International_Relations_Global_Organizations
2014-06-26 14:20:00,Education_Personnel
2014-06-26 14:20:00,Security_Defense_Enforcement
2014-06-27 13:45:00,International_Relations_Global_Organizations
2014-06-27 15:45:00,Natural_Resources_Primary_Industries_Environment
2014-06-30 12:25:00,Macroeconomics_Fiscal_Policy
2014-07-01 15:45:00,International_Relations_Global_Organizations
2014-07-02 09:00:00,Security_Defense_Enforcement
2014-07-02 19:00:00,International_Relations_Global_Organizations
2014-07-02 19:30:00,International_Relations_Global_Organizations
2014-07-02 19:30:00,Macroeconomics_Fiscal_Policy
2014-07-03 16:50:00,Culture_Identity_History
2014-07-04 13:20:00,Culture_Identity_History
2014-07-07 12:20:00,Infrastructure_Housing_Construction
2014-07-07 12:20:00,Security_Defense_Enforcement
2014-07-07 13:30:00,Macroeconomics_Fiscal_Policy
2014-07-08 16:20:00,Infrastructure_Housing_Construction
2014-07-08 16:20:00,State_Governance_Public_Service
2014-07-08 17:20:00,International_Relations_Global_Organizations
2014-07-09 15:30:00,State_Governance_Public_Service
2014-07-09 20:00:00,International_Relations_Global_Organizations
2014-07-10 14:00:00,International_Relations_Global_Organizations
2014-07-10 14:00:00,Security_Defense_Enforcement
2014-07-10 17:00:00,Social_Welfare_Health
2014-07-10 17:00:00,Macroeconomics_Fiscal_Policy
2014-07-10 17:00:00,State_Governance_Public_Service
2014-07-11 01:00:00,International_Relations_Global_Organizations
2014-07-11 23:45:00,International_Relations_Global_Organizations
2014-07-12 05:00:00,International_Relations_Global_Organizations
2014-07-12 22:30:00,International_Relations_Global_Organizations
2014-07-12 23:00:00,International_Relations_Global_Organizations
2014-07-13 05:00:00,International_Relations_Global_Organizations
2014-07-14 01:30:00,Sport_Tourism_Media
2014-07-14 20:40:00,International_Relations_Global_Organizations
2014-07-14 23:30:00,International_Relations_Global_Organizations
2014-07-15 01:00:00,International_Relations_Global_Organizations
2014-07-15 03:10:00,International_Relations_Global_Organizations
2014-07-15 04:30:00,International_Relations_Global_Organizations
2014-07-15 22:45:00,International_Relations_Global_Organizations
2014-07-16 01:15:00,International_Relations_Global_Organizations
2014-07-17 01:30:00,International_Relations_Global_Organizations
2014-07-17 02:00:00,International_Relations_Global_Organizations
2014-07-17 02:30:00,International_Relations_Global_Organizations
2014-07-17 03:30:00,International_Relations_Global_Organizations
2014-07-18 12:30:00,Macroeconomics_Fiscal_Policy
2014-07-18 16:00:00,Culture_Identity_History
2014-07-18 16:30:00,Culture_Identity_History
2014-07-21 01:40:00,International_Relations_Global_Organizations
2014-07-21 20:30:00,State_Governance_Public_Service
2014-07-21 21:30:00,Sport_Tourism_Media
2014-07-21 21:30:00,State_Governance_Public_Service
2014-07-22 15:40:00,Security_Defense_Enforcement
2014-07-27 17:00:00,Security_Defense_Enforcement
2014-07-28 14:45:00,Infrastructure_Housing_Construction
2014-07-28 14:45:00,Macroeconomics_Fiscal_Policy
2014-07-28 14:45:00,Security_Defense_Enforcement
2014-07-29 16:20:00,Justice_Anti-Corruption_Rights
2014-07-30 15:30:00,Infrastructure_Housing_Construction
2014-07-30 15:30:00,Macroeconomics_Fiscal_Policy
2014-07-30 15:30:00,State_Governance_Public_Service
2014-07-31 14:00:00,Culture_Identity_History
2014-07-31 14:30:00,State_Governance_Public_Service
2014-08-01 14:45:00,Culture_Identity_History
2014-08-04 13:00:00,Infrastructure_Housing_Construction
2014-08-05 19:15:00,International_Relations_Global_Organizations
2014-08-05 19:15:00,Macroeconomics_Fiscal_Policy
2014-08-05 19:15:00,State_Governance_Public_Service
2014-08-05 20:30:00,Social_Welfare_Health
2014-08-05 20:30:00,State_Governance_Public_Service
2014-08-07 12:30:00,Macroeconomics_Fiscal_Policy
2014-08-07 12:30:00,State_Governance_Public_Service
2014-08-09 14:00:00,Natural_Resources_Primary_Industries_Environment
2014-08-09 15:20:00,International_Relations_Global_Organizations
2014-08-09 17:20:00,International_Relations_Global_Organizations
2014-08-09 23:50:00,Sport_Tourism_Media
2014-08-10 14:45:00,International_Relations_Global_Organizations
2014-08-11 14:20:00,International_Relations_Global_Organizations
2014-08-12 17:45:00,International_Relations_Global_Organizations
2014-08-14 16:15:00,Macroeconomics_Fiscal_Policy
2014-08-14 20:45:00,International_Relations_Global_Organizations
2014-08-15 17:00:00,International_Relations_Global_Organizations
2014-08-15 17:00:00,Macroeconomics_Fiscal_Policy
2014-08-15 17:15:00,International_Relations_Global_Organizations
2014-08-18 12:30:00,State_Governance_Public_Service
2014-08-18 13:20:00,Macroeconomics_Fiscal_Policy
2014-08-22 12:30:00,State_Governance_Public_Service
2014-08-26 16:30:00,International_Relations_Global_Organizations
2014-08-27 22:25:00,International_Relations_Global_Organizations
2014-08-28 16:00:00,International_Relations_Global_Organizations
2014-08-29 17:00:00,State_Governance_Public_Service
2014-08-31 17:35:00,Sport_Tourism_Media
2014-09-01 11:00:00,Education_Personnel
2014-09-01 11:00:00,State_Governance_Public_Service
2014-09-01 13:00:00,Business_Special_Development
2014-09-01 13:00:00,State_Governance_Public_Service
2014-09-01 14:00:00,Natural_Resources_Primary_Industries_Environment
2014-09-02 13:00:00,State_Governance_Public_Service
2014-09-03 11:30:00,International_Relations_Global_Organizations
2014-09-03 13:50:00,International_Relations_Global_Organizations
2014-09-03 16:30:00,International_Relations_Global_Organizations
2014-09-04 14:00:00,State_Governance_Public_Service
2014-09-04 14:45:00,Natural_Resources_Primary_Industries_Environment
2014-09-04 15:30:00,Natural_Resources_Primary_Industries_Environment
2014-09-05 13:30:00,Infrastructure_Housing_Construction
2014-09-05 13:30:00,State_Governance_Public_Service
2014-09-06 14:10:00,State_Governance_Public_Service
2014-09-08 12:15:00,State_Governance_Public_Service
2014-09-10 16:30:00,Macroeconomics_Fiscal_Policy
2014-09-10 16:30:00,Security_Defense_Enforcement
2014-09-10 20:30:00,International_Relations_Global_Organizations
2014-09-10 20:30:00,Macroeconomics_Fiscal_Policy
2014-09-10 20:30:00,State_Governance_Public_Service
2014-09-11 15:30:00,International_Relations_Global_Organizations
2014-09-11 16:15:00,International_Relations_Global_Organizations
2014-09-11 18:00:00,International_Relations_Global_Organizations
2014-09-11 21:50:00,International_Relations_Global_Organizations
2014-09-12 13:30:00,International_Relations_Global_Organizations
2014-09-12 16:10:00,International_Relations_Global_Organizations
2014-09-12 19:00:00,International_Relations_Global_Organizations
2014-09-16 12:25:00,Macroeconomics_Fiscal_Policy
2014-09-16 12:25:00,State_Governance_Public_Service
2014-09-17 19:10:00,State_Governance_Public_Service
2014-09-18 14:30:00,International_Relations_Global_Organizations
2014-09-18 16:30:00,International_Relations_Global_Organizations
2014-09-18 16:30:00,Macroeconomics_Fiscal_Policy
2014-09-18 16:30:00,State_Governance_Public_Service
2014-09-19 18:15:00,Infrastructure_Housing_Construction
2014-09-19 18:20:00,Infrastructure_Housing_Construction
2014-09-19 20:25:00,Science_IT_Space
2014-09-19 20:25:00,Security_Defense_Enforcement
2014-09-22 15:45:00,Macroeconomics_Fiscal_Policy
2014-09-23 10:00:00,Sport_Tourism_Media
2014-09-23 14:45:00,Infrastructure_Housing_Construction
2014-09-23 14:45:00,State_Governance_Public_Service
2014-09-23 15:30:00,Security_Defense_Enforcement
2014-09-24 13:35:00,Science_IT_Space
2014-09-29 18:00:00,International_Relations_Global_Organizations
2014-09-29 20:10:00,International_Relations_Global_Organizations
2014-09-29 21:25:00,International_Relations_Global_Organizations
2014-09-29 21:25:00,Macroeconomics_Fiscal_Policy
2014-09-30 14:00:00,International_Relations_Global_Organizations
2014-09-30 16:00:00,International_Relations_Global_Organizations
2014-09-30 16:00:00,Natural_Resources_Primary_Industries_Environment
2014-09-30 16:00:00,State_Governance_Public_Service
2014-10-01 16:30:00,Science_IT_Space
2014-10-01 18:40:00,Culture_Identity_History
2014-10-02 14:50:00,International_Relations_Global_Organizations
2014-10-02 14:50:00,Macroeconomics_Fiscal_Policy
2014-10-02 17:10:00,International_Relations_Global_Organizations
2014-10-03 17:20:00,International_Relations_Global_Organizations
2014-10-03 17:20:00,Infrastructure_Housing_Construction
2014-10-08 14:00:00,Infrastructure_Housing_Construction
2014-10-08 16:50:00,Infrastructure_Housing_Construction
2014-10-09 13:10:00,Sport_Tourism_Media
2014-10-09 15:00:00,Sport_Tourism_Media
2014-10-09 17:00:00,Sport_Tourism_Media
2014-10-09 22:30:00,Sport_Tourism_Media
2014-10-09 22:30:00,International_Relations_Global_Organizations
2014-10-10 14:45:00,International_Relations_Global_Organizations
2014-10-10 17:15:00,International_Relations_Global_Organizations
2014-10-10 17:45:00,International_Relations_Global_Organizations
2014-10-12 13:30:00,International_Relations_Global_Organizations
2014-10-13 19:00:00,Social_Welfare_Health
2014-10-13 20:00:00,Infrastructure_Housing_Construction
2014-10-13 20:00:00,Macroeconomics_Fiscal_Policy
2014-10-14 13:30:00,International_Relations_Global_Organizations
2014-10-14 17:20:00,Justice_Anti-Corruption_Rights
2014-10-15 21:20:00,Education_Personnel
2014-10-15 23:00:00,Sport_Tourism_Media
2014-10-15 23:00:00,International_Relations_Global_Organizations
2014-10-16 16:00:00,International_Relations_Global_Organizations
2014-10-16 16:15:00,International_Relations_Global_Organizations
2014-10-16 17:40:00,International_Relations_Global_Organizations
2014-10-16 17:40:00,Macroeconomics_Fiscal_Policy
2014-10-16 17:45:00,International_Relations_Global_Organizations
2014-10-16 19:30:00,International_Relations_Global_Organizations
2014-10-17 21:00:00,Sport_Tourism_Media
2014-10-17 21:00:00,International_Relations_Global_Organizations
2014-10-20 13:00:00,Social_Welfare_Health
2014-10-21 13:30:00,Justice_Anti-Corruption_Rights
2014-10-22 14:10:00,Business_Special_Development
2014-10-23 15:40:00,Sport_Tourism_Media
2014-10-23 15:40:00,Education_Personnel
2014-10-23 17:20:00,International_Relations_Global_Organizations
2014-10-28 19:00:00,Sport_Tourism_Media
2014-10-29 15:40:00,Natural_Resources_Primary_Industries_Environment
2014-10-29 15:40:00,Macroeconomics_Fiscal_Policy
2014-10-29 15:40:00,State_Governance_Public_Service
2014-10-29 15:40:00,Infrastructure_Housing_Construction
2014-10-29 19:30:00,International_Relations_Global_Organizations
2014-10-29 19:30:00,Security_Defense_Enforcement
2014-10-29 23:00:00,Infrastructure_Housing_Construction
2014-10-30 16:15:00,Science_IT_Space
2014-10-30 16:15:00,Education_Personnel
2014-10-30 21:15:00,Sport_Tourism_Media
2014-10-31 09:00:00,Natural_Resources_Primary_Industries_Environment
2014-10-31 14:10:00,Security_Defense_Enforcement
2014-11-04 16:00:00,State_Governance_Public_Service
2014-11-04 23:00:00,Culture_Identity_History
2014-11-05 16:10:00,Science_IT_Space
2014-11-06 17:00:00,International_Relations_Global_Organizations
2014-11-06 23:00:00,Sport_Tourism_Media
2014-11-06 23:00:00,International_Relations_Global_Organizations
2014-11-07 15:15:00,Natural_Resources_Primary_Industries_Environment
2014-11-07 19:20:00,International_Relations_Global_Organizations
2014-11-08 10:10:00,Security_Defense_Enforcement
2014-11-09 14:00:00,International_Relations_Global_Organizations
2014-11-09 15:15:00,International_Relations_Global_Organizations
2014-11-09 17:00:00,International_Relations_Global_Organizations
2014-11-10 10:00:00,International_Relations_Global_Organizations
2014-11-10 10:00:00,Macroeconomics_Fiscal_Policy
2014-11-10 13:00:00,International_Relations_Global_Organizations
2014-11-10 13:00:00,Macroeconomics_Fiscal_Policy
2014-11-10 14:00:00,International_Relations_Global_Organizations
2014-11-10 19:00:00,International_Relations_Global_Organizations
2014-11-10 19:00:00,Macroeconomics_Fiscal_Policy
2014-11-11 11:35:00,International_Relations_Global_Organizations
2014-11-11 11:35:00,Macroeconomics_Fiscal_Policy
2014-11-12 07:30:00,Natural_Resources_Primary_Industries_Environment
2014-11-13 08:40:00,Natural_Resources_Primary_Industries_Environment
2014-11-13 08:40:00,Infrastructure_Housing_Construction
2014-11-14 12:00:00,International_Relations_Global_Organizations
2014-11-15 03:00:00,International_Relations_Global_Organizations
2014-11-15 06:25:00,International_Relations_Global_Organizations
2014-11-15 07:30:00,International_Relations_Global_Organizations
2014-11-15 07:30:00,Business_Special_Development
2014-11-15 12:25:00,International_Relations_Global_Organizations
2014-11-15 16:20:00,International_Relations_Global_Organizations
2014-11-16 06:15:00,International_Relations_Global_Organizations
2014-11-17 02:00:00,International_Relations_Global_Organizations
2014-11-17 02:00:00,Macroeconomics_Fiscal_Policy
2014-11-17 20:20:00,Justice_Anti-Corruption_Rights
2014-11-18 19:00:00,Social_Welfare_Health
2014-11-18 19:00:00,International_Relations_Global_Organizations
2014-11-18 19:00:00,Macroeconomics_Fiscal_Policy
2014-11-18 19:00:00,State_Governance_Public_Service
2014-11-19 14:00:00,International_Relations_Global_Organizations
2014-11-19 16:20:00,Macroeconomics_Fiscal_Policy
2014-11-20 16:20:00,Culture_Identity_History
2014-11-20 17:10:00,Security_Defense_Enforcement
2014-11-24 16:30:00,International_Relations_Global_Organizations
2014-11-24 19:00:00,Security_Defense_Enforcement
2014-11-25 14:10:00,International_Relations_Global_Organizations
2014-11-25 17:15:00,International_Relations_Global_Organizations
2014-11-25 20:15:00,Sport_Tourism_Media
2014-11-26 18:15:00,Security_Defense_Enforcement
2014-11-27 17:15:00,Macroeconomics_Fiscal_Policy
2014-11-27 17:15:00,Security_Defense_Enforcement
2014-11-28 12:00:00,International_Relations_Global_Organizations
2014-11-28 15:35:00,Natural_Resources_Primary_Industries_Environment
2014-11-28 17:10:00,Security_Defense_Enforcement
2014-11-28 21:00:00,Sport_Tourism_Media
2014-12-01 20:55:00,International_Relations_Global_Organizations
2014-12-01 21:30:00,International_Relations_Global_Organizations
2014-12-04 13:20:00,Social_Welfare_Health
2014-12-04 13:20:00,International_Relations_Global_Organizations
2014-12-04 13:20:00,Macroeconomics_Fiscal_Policy
2014-12-04 19:25:00,Security_Defense_Enforcement
2014-12-05 16:00:00,State_Governance_Public_Service
2014-12-05 16:00:00,Justice_Anti-Corruption_Rights
2014-12-06 18:30:00,International_Relations_Global_Organizations
2014-12-06 18:35:00,International_Relations_Global_Organizations
2014-12-08 16:30:00,Justice_Anti-Corruption_Rights
2014-12-08 19:30:00,Science_IT_Space
2014-12-08 21:10:00,Culture_Identity_History
2014-12-08 22:00:00,Science_IT_Space
2014-12-08 22:00:00,International_Relations_Global_Organizations
2014-12-08 22:00:00,Culture_Identity_History
2014-12-09 14:15:00,Science_IT_Space
2014-12-09 14:15:00,Natural_Resources_Primary_Industries_Environment
2014-12-09 16:20:00,Macroeconomics_Fiscal_Policy
2014-12-09 17:45:00,Macroeconomics_Fiscal_Policy
2014-12-09 21:30:00,International_Relations_Global_Organizations
2014-12-10 11:50:00,International_Relations_Global_Organizations
2014-12-10 13:35:00,International_Relations_Global_Organizations
2014-12-10 14:30:00,International_Relations_Global_Organizations
2014-12-11 12:30:00,International_Relations_Global_Organizations
2014-12-11 13:20:00,International_Relations_Global_Organizations
2014-12-11 16:20:00,International_Relations_Global_Organizations
2014-12-16 13:55:00,International_Relations_Global_Organizations
2014-12-16 13:55:00,Business_Special_Development
2014-12-18 15:20:00,Sport_Tourism_Media
2014-12-19 15:45:00,Security_Defense_Enforcement
2014-12-19 18:30:00,Security_Defense_Enforcement
2014-12-19 20:30:00,Macroeconomics_Fiscal_Policy
2014-12-20 17:00:00,Security_Defense_Enforcement
2014-12-22 14:15:00,State_Governance_Public_Service
2014-12-22 16:45:00,State_Governance_Public_Service
2014-12-22 17:40:00,Natural_Resources_Primary_Industries_Environment
2014-12-22 22:30:00,International_Relations_Global_Organizations
2014-12-23 17:20:00,International_Relations_Global_Organizations
2014-12-23 21:00:00,International_Relations_Global_Organizations
2014-12-24 15:45:00,Culture_Identity_History
2014-12-30 12:30:00,Natural_Resources_Primary_Industries_Environment
2015-01-15 15:30:00,Social_Welfare_Health
2015-01-15 15:30:00,State_Governance_Public_Service
2015-01-15 17:30:00,International_Relations_Global_Organizations
2015-01-19 13:15:00,State_Governance_Public_Service
2015-01-19 14:20:00,Infrastructure_Housing_Construction
2015-01-20 17:50:00,Security_Defense_Enforcement
2015-01-21 15:30:00,Science_IT_Space
2015-01-21 15:30:00,Infrastructure_Housing_Construction
2015-01-21 16:00:00,Macroeconomics_Fiscal_Policy
2015-01-22 17:30:00,Science_IT_Space
2015-01-23 14:30:00,International_Relations_Global_Organizations
2015-01-23 14:30:00,Security_Defense_Enforcement
2015-01-26 17:00:00,Education_Personnel
2015-01-26 17:00:00,State_Governance_Public_Service
2015-01-26 21:00:00,Macroeconomics_Fiscal_Policy
2015-01-27 18:45:00,International_Relations_Global_Organizations
2015-01-27 18:45:00,Security_Defense_Enforcement
2015-01-28 15:20:00,Macroeconomics_Fiscal_Policy
2015-01-28 21:00:00,Culture_Identity_History
2015-01-29 15:00:00,State_Governance_Public_Service
2015-02-02 12:05:00,Science_IT_Space
2015-02-02 13:40:00,Natural_Resources_Primary_Industries_Environment
2015-02-03 17:30:00,Macroeconomics_Fiscal_Policy
2015-02-04 16:20:00,Infrastructure_Housing_Construction
2015-02-04 16:20:00,Macroeconomics_Fiscal_Policy
2015-02-04 20:00:00,Natural_Resources_Primary_Industries_Environment
2015-02-04 21:10:00,Macroeconomics_Fiscal_Policy
2015-02-05 19:30:00,Macroeconomics_Fiscal_Policy
2015-02-07 17:20:00,Macroeconomics_Fiscal_Policy
2015-02-07 19:00:00,International_Relations_Global_Organizations
2015-02-07 21:00:00,Sport_Tourism_Media
2015-02-08 15:30:00,International_Relations_Global_Organizations
2015-02-08 20:00:00,Sport_Tourism_Media
2015-02-08 20:00:00,Social_Welfare_Health
2015-02-09 01:00:00,International_Relations_Global_Organizations
2015-02-10 13:20:00,Culture_Identity_History
2015-02-10 16:15:00,International_Relations_Global_Organizations
2015-02-11 12:10:00,Business_Special_Development
2015-02-11 12:10:00,State_Governance_Public_Service
2015-02-12 12:00:00,International_Relations_Global_Organizations
2015-02-13 15:40:00,Macroeconomics_Fiscal_Policy
2015-02-13 18:45:00,Sport_Tourism_Media
2015-02-15 13:10:00,Security_Defense_Enforcement
2015-02-17 15:30:00,Sport_Tourism_Media
2015-02-17 22:50:00,International_Relations_Global_Organizations
2015-02-18 18:15:00,Social_Welfare_Health
2015-02-18 18:15:00,Infrastructure_Housing_Construction
2015-02-18 18:15:00,Macroeconomics_Fiscal_Policy
2015-02-18 18:15:00,State_Governance_Public_Service
2015-02-20 13:40:00,Culture_Identity_History
2015-02-20 16:10:00,International_Relations_Global_Organizations
2015-02-20 16:10:00,Natural_Resources_Primary_Industries_Environment
2015-02-20 19:00:00,Security_Defense_Enforcement
2015-02-23 21:30:00,International_Relations_Global_Organizations
2015-02-24 15:20:00,Macroeconomics_Fiscal_Policy
2015-02-24 15:20:00,State_Governance_Public_Service
2015-02-24 18:00:00,International_Relations_Global_Organizations
2015-02-25 14:20:00,International_Relations_Global_Organizations
2015-02-25 16:50:00,International_Relations_Global_Organizations
2015-02-26 14:00:00,International_Relations_Global_Organizations
2015-02-26 17:10:00,Security_Defense_Enforcement
2015-02-26 17:10:00,Justice_Anti-Corruption_Rights
2015-03-02 11:15:00,Natural_Resources_Primary_Industries_Environment
